ts,cwnd,rtx,txq,if,rcvd
393.660000,11,0,4925,11,121
393.680000,11,0,4922,11,121
393.700000,11,0,4920,11,121
393.720000,11,0,4917,11,121
393.740000,11,0,4914,11,121
393.760000,11,0,4911,11,121
393.780000,11,0,4909,11,121
393.800000,11,0,4906,11,121
393.820000,11,0,4903,11,121
393.840000,11,0,4900,11,121
393.860000,11,0,4897,11,121
393.880000,11,0,4895,11,121
393.900000,11,0,4892,11,121
393.920000,11,0,4889,11,121
393.940000,11,0,4886,11,121
393.960000,11,0,4884,11,121
393.980000,11,0,4881,11,121
394.000000,11,0,4878,11,121
394.020000,11,0,4875,11,121
394.040000,11,0,4872,11,121
394.060000,11,0,4870,11,121
394.080000,11,0,4867,11,121
394.100000,11,0,4864,11,121
394.120000,11,0,4861,11,121
394.140000,11,0,4859,11,121
394.160000,11,0,4856,11,121
394.180000,11,0,4853,11,121
394.200000,11,0,4850,11,121
394.220000,11,0,4847,11,121
394.240000,11,0,4845,11,121
394.260000,11,0,4842,11,121
394.280000,11,0,4839,11,121
394.300000,11,0,4836,11,121
394.320000,11,0,4834,11,121
394.340000,11,0,4831,11,121
394.360000,11,0,4828,11,121
394.380000,11,0,4825,11,121
394.400000,11,0,4822,11,121
394.420000,11,0,4820,11,121
394.440000,11,0,4817,11,121
394.460000,11,0,4814,11,121
394.480000,11,0,4811,11,121
394.500000,11,0,4828,11,122
394.520000,12,0,4828,12,123
394.540000,12,0,4825,12,123
394.560000,12,0,4822,12,123
394.580000,12,0,4819,12,123
394.600000,12,0,4817,12,123
394.620000,12,0,4814,12,123
394.640000,12,0,4811,12,123
394.660000,12,0,4808,12,123
394.680000,12,0,4806,12,123
394.700000,12,0,4803,12,123
394.720000,12,0,4800,12,123
394.740000,12,0,4797,12,123
394.760000,12,0,4794,12,123
394.780000,12,0,4792,12,123
394.800000,12,0,4789,12,123
394.820000,12,0,4786,12,123
394.840000,12,0,4783,12,123
394.860000,12,0,4781,12,123
394.880000,12,0,4778,12,123
394.900000,12,0,4775,12,123
394.920000,12,0,4772,12,123
394.940000,12,0,4769,12,123
394.960000,12,0,4767,12,123
394.980000,12,0,4764,12,123
395.000000,12,0,4761,12,123
395.020000,12,0,4758,12,123
395.040000,12,0,4756,12,123
395.060000,12,0,4753,12,123
395.080000,12,0,4750,12,123
395.100000,12,0,4747,12,123
395.120000,12,0,4744,12,123
395.140000,12,0,4742,12,123
395.160000,12,0,4739,12,123
395.180000,12,0,4736,12,123
395.200000,12,0,4733,12,123
395.220000,12,0,4731,12,123
395.240000,12,0,4728,12,123
395.260000,12,0,4725,12,123
395.280000,12,0,4722,12,123
395.300000,12,0,4719,12,123
395.320000,12,0,4717,12,123
395.340000,12,0,4714,12,123
395.360000,12,0,4711,12,123
395.380000,12,0,4708,12,123
395.400000,12,0,4706,12,123
395.420000,12,0,4703,12,123
395.440000,12,0,4700,12,123
395.460000,12,0,4697,12,123
395.480000,12,0,4694,12,123
395.500000,12,0,4692,12,123
395.520000,12,0,4689,12,123
395.540000,12,0,4686,12,123
395.560000,12,0,4683,12,123
395.580000,12,0,4681,12,123
395.600000,12,0,4678,12,123
395.620000,12,0,4675,12,123
395.640000,12,0,4672,12,123
395.660000,12,0,4669,12,123
395.680000,12,0,4667,12,123
395.700000,12,0,4664,12,123
395.720000,12,0,4661,12,123
395.740000,12,0,4658,12,123
395.760000,12,0,4656,12,123
395.780000,12,0,4653,12,123
395.800000,12,0,4650,12,123
395.820000,12,0,4647,12,123
395.840000,12,0,4644,12,123
395.860000,12,0,4642,12,123
395.880000,12,0,4639,12,123
395.900000,12,0,4636,12,123
395.920000,12,0,4633,12,123
395.940000,12,0,4631,12,123
395.960000,12,0,4628,12,123
395.980000,12,0,4625,12,123
396.000000,12,0,4622,12,123
396.020000,12,0,4619,12,123
396.040000,12,0,4617,12,123
396.060000,12,0,4614,12,123
396.080000,12,0,4611,12,123
396.100000,12,0,4608,12,123
396.120000,12,0,4606,12,123
396.140000,12,0,4603,12,123
396.160000,12,0,4600,12,123
396.180000,12,0,4597,12,123
396.200000,12,0,4594,12,123
396.220000,12,0,4592,12,123
396.240000,12,0,4589,12,123
396.260000,12,0,4586,12,123
396.280000,12,0,4583,12,123
396.300000,12,0,4581,12,123
396.320000,12,0,4578,12,123
396.340000,12,0,4575,12,123
396.360000,12,0,4572,12,123
396.380000,12,0,4569,12,123
396.400000,12,0,4567,12,123
396.420000,12,0,4564,12,123
396.440000,12,0,4561,12,123
396.460000,12,0,4558,12,123
396.480000,12,0,4556,12,123
396.500000,12,0,4553,12,123
396.520000,12,0,4550,12,123
396.540000,12,0,4547,12,123
396.560000,12,0,4544,12,123
396.580000,12,0,4542,12,123
396.600000,12,0,4539,12,123
396.620000,12,0,4536,12,123
396.640000,12,0,4533,12,123
396.660000,12,0,4531,12,123
396.680000,12,0,4528,12,123
396.700000,12,0,4525,12,123
396.720000,12,0,4522,12,123
396.740000,12,0,4519,12,123
396.760000,12,0,4517,12,123
396.780000,12,0,4514,12,123
396.800000,12,0,4511,12,123
396.820000,12,0,4508,12,123
396.840000,12,0,4653,12,124
396.860000,12,0,4650,12,124
396.880000,12,0,4647,12,124
396.900000,12,0,4644,12,124
396.920000,12,0,4641,12,124
396.940000,12,0,4639,12,124
396.960000,12,0,4636,12,124
396.980000,12,0,4633,12,124
397.000000,12,0,4630,12,124
397.020000,12,0,4628,12,124
397.040000,12,0,4625,12,124
397.060000,12,0,4622,12,124
397.080000,12,0,4619,12,124
397.100000,12,0,4616,12,124
397.120000,12,0,4614,12,124
397.140000,12,0,4611,12,124
397.160000,12,0,4608,12,124
397.180000,12,0,4605,12,124
397.200000,12,0,4603,12,124
397.220000,12,0,4600,12,124
397.240000,12,0,4597,12,124
397.260000,12,0,4594,12,124
397.280000,12,0,4591,12,124
397.300000,12,0,4589,12,124
397.320000,12,0,4586,12,124
397.340000,12,0,4583,12,124
397.360000,12,0,4580,12,124
397.380000,12,0,4578,12,124
397.400000,12,0,4575,12,124
397.420000,12,0,4572,12,124
397.440000,12,0,4569,12,124
397.460000,12,0,4566,12,124
397.480000,12,0,4564,12,124
397.500000,12,0,4561,12,124
397.520000,12,0,4558,12,124
397.540000,12,0,4555,12,124
397.560000,12,0,4553,12,124
397.580000,12,0,4550,12,124
397.600000,12,0,4547,12,124
397.620000,12,0,4544,12,124
397.640000,12,0,4541,12,124
397.660000,12,0,4539,12,124
397.680000,12,0,4536,12,124
397.700000,12,0,4533,12,124
397.720000,12,0,4530,12,124
397.740000,12,0,4528,12,124
397.760000,12,0,4525,12,124
397.780000,12,0,4522,12,124
397.800000,12,0,4519,12,124
397.820000,12,0,4516,12,124
397.840000,12,0,4514,12,124
397.860000,12,0,4511,12,124
397.880000,12,0,4508,12,124
397.900000,12,0,4505,12,124
397.920000,12,0,4503,12,124
397.940000,12,0,4500,12,124
397.960000,12,0,4497,12,124
397.980000,12,0,4494,12,124
398.000000,12,0,4491,12,124
398.020000,12,0,4489,12,124
398.040000,12,0,4486,12,124
398.060000,12,0,4483,12,124
398.080000,12,0,4480,12,124
398.100000,12,0,4478,12,124
398.120000,12,0,4475,12,124
398.140000,12,0,4472,12,124
398.160000,12,0,4469,12,124
398.180000,12,0,4466,12,124
398.200000,12,0,4464,12,124
398.220000,12,0,4461,12,124
398.240000,12,0,4458,12,124
398.260000,12,0,4455,12,124
398.280000,12,0,4453,12,124
398.300000,12,0,4450,12,124
398.320000,12,0,4447,12,124
398.340000,12,0,4444,12,124
398.360000,12,0,4441,12,124
398.380000,12,0,4439,12,124
398.400000,12,0,4436,12,124
398.420000,12,0,4433,12,124
398.440000,12,0,4430,12,124
398.460000,12,0,4428,12,124
398.480000,12,0,4425,12,124
398.500000,12,0,4422,12,124
398.520000,12,0,4419,12,124
398.540000,12,0,4416,12,124
398.560000,12,0,4414,12,124
398.580000,12,0,4411,12,124
398.600000,12,0,4408,12,124
398.620000,12,0,4405,12,124
398.640000,12,0,4403,12,124
398.660000,12,0,4400,12,124
398.680000,12,0,4397,12,124
398.700000,12,0,4394,12,124
398.720000,12,0,4391,12,124
398.740000,12,0,4389,12,124
398.760000,12,0,4386,12,124
398.780000,12,0,4383,12,124
398.800000,12,0,4380,12,124
398.820000,12,0,4378,12,124
398.840000,12,0,4375,12,124
398.860000,12,0,4372,12,124
398.880000,12,0,4369,12,124
398.900000,12,0,4366,12,124
398.920000,12,0,4364,12,124
398.940000,12,0,4361,12,124
398.960000,12,0,4358,12,124
398.980000,12,0,4355,12,124
399.000000,12,0,4353,12,124
399.020000,12,0,4350,12,124
399.040000,12,0,4347,12,124
399.060000,12,0,4344,12,124
399.080000,12,0,4341,12,124
399.100000,12,0,4339,12,124
399.120000,12,0,4336,12,124
399.140000,12,0,4333,12,124
399.160000,12,0,4330,12,124
399.180000,12,0,4328,12,124
399.200000,12,0,4325,12,124
399.220000,12,0,4322,12,124
399.240000,12,0,4319,12,124
399.260000,12,0,4316,12,124
399.280000,12,0,4314,12,124
399.300000,12,0,4311,12,124
399.320000,12,0,4308,12,124
399.340000,12,0,4305,12,124
399.360000,12,0,4303,12,124
399.380000,12,0,4300,12,124
399.400000,12,0,4297,12,124
399.420000,12,0,4294,12,124
399.440000,12,0,4291,12,124
399.460000,12,0,4289,12,124
399.480000,12,0,4286,12,124
399.500000,12,0,4283,12,124
399.520000,12,0,4280,12,124
399.540000,12,0,4278,12,124
399.560000,12,0,4275,12,124
399.580000,12,0,4272,12,124
399.600000,12,0,4269,12,124
399.620000,12,0,4266,12,124
399.640000,12,0,4264,12,124
399.660000,12,0,4261,12,124
399.680000,12,0,4258,12,124
399.700000,12,0,4255,12,124
399.720000,12,0,4253,12,124
399.740000,12,0,4250,12,124
399.760000,12,0,4247,12,124
399.780000,12,0,4244,12,124
399.800000,12,0,4241,12,124
399.820000,12,0,4239,12,124
399.840000,12,0,4236,12,124
399.860000,12,0,4233,12,124
399.880000,12,0,4230,12,124
399.900000,12,0,4228,12,124
399.920000,12,0,4225,12,124
399.940000,12,0,4222,12,124
399.960000,12,0,4219,12,124
399.980000,12,0,4216,12,124
400.000000,12,0,4214,12,124
400.020000,12,0,4211,12,124
400.040000,12,0,4208,12,124
400.060000,12,0,4205,12,124
400.080000,12,0,4203,12,124
400.100000,12,0,4200,12,124
400.120000,12,0,4197,12,124
400.140000,12,0,4194,12,124
400.160000,12,0,4191,12,124
400.180000,12,0,4189,12,124
400.200000,12,0,4186,12,124
400.220000,12,0,4183,12,124
400.240000,12,0,4180,12,124
400.260000,12,0,4178,12,124
400.280000,12,0,4175,12,124
400.300000,12,0,4172,12,124
400.320000,12,0,4169,12,124
400.340000,12,0,4166,12,124
400.360000,12,0,4164,12,124
400.380000,12,0,4161,12,124
400.400000,12,0,4158,12,124
400.420000,12,0,4155,12,124
400.440000,12,0,4153,12,124
400.460000,12,0,4150,12,124
400.480000,12,0,4147,12,124
400.500000,12,0,4144,12,124
400.520000,12,0,4141,12,124
400.540000,12,0,4139,12,124
400.560000,12,0,4136,12,124
400.580000,12,0,4133,12,124
400.600000,12,0,4130,12,124
400.620000,12,0,4128,12,124
400.640000,12,0,4125,12,124
400.660000,12,0,4122,12,124
400.680000,12,0,4119,12,124
400.700000,12,0,4116,12,124
400.720000,12,0,4114,12,124
400.740000,12,0,4111,12,124
400.760000,12,0,4108,12,124
400.780000,12,0,4105,12,124
400.800000,12,0,4103,12,124
400.820000,12,0,4100,12,124
400.840000,12,0,4097,12,124
400.860000,12,0,4094,12,124
400.880000,12,0,4091,12,124
400.900000,12,0,4089,12,124
400.920000,12,0,4086,12,124
400.940000,12,0,4083,12,124
400.960000,12,0,4080,12,124
400.980000,12,0,4078,12,124
401.000000,12,0,4075,12,124
401.020000,12,0,4072,12,124
401.040000,12,0,4069,12,124
401.060000,12,0,4066,12,124
401.080000,12,0,4064,12,124
401.100000,12,0,4061,12,124
401.120000,12,0,4058,12,124
401.140000,12,0,4055,12,124
401.160000,12,0,4053,12,124
401.180000,12,0,4050,12,124
401.200000,12,0,4047,12,124
401.220000,12,0,4044,12,124
401.240000,12,0,4041,12,124
401.260000,12,0,4039,12,124
401.280000,12,0,4036,12,124
401.300000,12,0,4033,12,124
401.320000,12,0,4030,12,124
401.340000,12,0,4028,12,124
401.360000,12,0,4025,12,124
401.380000,12,0,4022,12,124
401.400000,12,0,4019,12,124
401.420000,12,0,4016,12,124
401.440000,12,0,4014,12,124
401.460000,12,0,4011,12,124
401.480000,12,0,4008,12,124
401.500000,12,0,4005,12,124
401.520000,12,0,4003,12,124
401.540000,12,0,4000,12,124
401.560000,12,0,3997,12,124
401.580000,12,0,3994,12,124
401.600000,12,0,3991,12,124
401.620000,12,0,3989,12,124
401.640000,12,0,3986,12,124
401.660000,12,0,3983,12,124
401.680000,12,0,3980,12,124
401.700000,12,0,3978,12,124
401.720000,12,0,3975,12,124
401.740000,12,0,3972,12,124
401.760000,12,0,3969,12,124
401.780000,12,0,3966,12,124
401.800000,12,0,3964,12,124
401.820000,12,0,3961,12,124
401.840000,12,0,3958,12,124
401.860000,12,0,3955,12,124
401.880000,12,0,3953,12,124
401.900000,12,0,3950,12,124
401.920000,12,0,3947,12,124
401.940000,12,0,3944,12,124
401.960000,12,0,3941,12,124
401.980000,12,0,3939,12,124
402.000000,12,0,3936,12,124
402.020000,12,0,3933,12,124
402.040000,12,0,3930,12,124
402.060000,12,0,3928,12,124
402.080000,12,0,3925,12,124
402.100000,12,0,3922,12,124
402.120000,12,0,3919,12,124
402.140000,12,0,3916,12,124
402.160000,12,0,3914,12,124
402.180000,12,0,3911,12,124
402.200000,12,0,3908,12,124
402.220000,12,0,3905,12,124
402.240000,12,0,3903,12,124
402.260000,12,0,3900,12,124
402.280000,12,0,3897,12,124
402.300000,12,0,3894,12,124
402.320000,12,0,3891,12,124
402.340000,12,0,3889,12,124
402.360000,12,0,3886,12,124
402.380000,12,0,3883,12,124
402.400000,12,0,3880,12,124
402.420000,12,0,3878,12,124
402.440000,12,0,3875,12,124
402.460000,12,0,3872,12,124
402.480000,12,0,3869,12,124
402.500000,12,0,3866,12,124
402.520000,12,0,3864,12,124
402.540000,12,0,3861,12,124
402.560000,12,0,3858,12,124
402.580000,12,0,3855,12,124
402.600000,12,0,3853,12,124
402.620000,12,0,3850,12,124
402.640000,12,0,3847,12,124
402.660000,12,0,3844,12,124
402.680000,12,0,3841,12,124
402.700000,12,0,3839,12,124
402.720000,12,0,3836,12,124
402.740000,12,0,3833,12,124
402.760000,12,0,3830,12,124
402.780000,12,0,3828,12,124
402.800000,12,0,3825,12,124
402.820000,12,0,3822,12,124
402.840000,12,0,3819,12,124
402.860000,12,0,3816,12,124
402.880000,12,0,3814,12,124
402.900000,12,0,3811,12,124
402.920000,12,0,3808,12,124
402.940000,12,0,3805,12,124
402.960000,12,0,3803,12,124
402.980000,12,0,3800,12,124
403.000000,12,0,3797,12,124
403.020000,12,0,3794,12,124
403.040000,12,0,3791,12,124
403.060000,12,0,3789,12,124
403.080000,12,0,3786,12,124
403.100000,12,0,3783,12,124
403.120000,12,0,3780,12,124
403.140000,12,0,3778,12,124
403.160000,12,0,3775,12,124
403.180000,12,0,3772,12,124
403.200000,12,0,3769,12,124
403.220000,12,0,3766,12,124
403.240000,12,0,3764,12,124
403.260000,12,0,3761,12,124
403.280000,12,0,3758,12,124
403.300000,12,0,3755,12,124
403.320000,12,0,3753,12,124
403.340000,12,0,3750,12,124
403.360000,12,0,3747,12,124
403.380000,12,0,3744,12,124
403.400000,12,0,3741,12,124
403.420000,12,0,3739,12,124
403.440000,12,0,3736,12,124
403.460000,12,0,3733,12,124
403.480000,12,0,3730,12,124
403.500000,12,0,3728,12,124
403.520000,12,0,3725,12,124
403.540000,12,0,3722,12,124
403.560000,12,0,3719,12,124
403.580000,12,0,3716,12,124
403.600000,12,0,3714,12,124
403.620000,12,0,3711,12,124
403.640000,12,0,3708,12,124
403.660000,12,0,3705,12,124
403.680000,12,0,3703,12,124
403.700000,12,0,3700,12,124
403.720000,12,0,3697,12,124
403.740000,12,0,3694,12,124
403.760000,12,0,3691,12,124
403.780000,12,0,3689,12,124
403.800000,12,0,3686,12,124
403.820000,12,0,3683,12,124
403.840000,12,0,3680,12,124
403.860000,12,0,3678,12,124
403.880000,12,0,3675,12,124
403.900000,12,0,3672,12,124
403.920000,12,0,3669,12,124
403.940000,12,0,3666,12,124
403.960000,12,0,3664,12,124
403.980000,12,0,3661,12,124
404.000000,12,0,3658,12,124
404.020000,12,0,3655,12,124
404.040000,12,0,3653,12,124
404.060000,12,0,3650,12,124
404.080000,12,0,3647,12,124
404.100000,12,0,3644,12,124
404.120000,12,0,3641,12,124
404.140000,12,0,3639,12,124
404.160000,12,0,3636,12,124
404.180000,12,0,3633,12,124
404.200000,12,0,3630,12,124
404.220000,12,0,3628,12,124
404.240000,12,0,3625,12,124
404.260000,12,0,3622,12,124
404.280000,12,0,3619,12,124
404.300000,12,0,3616,12,124
404.320000,12,0,3614,12,124
404.340000,12,0,3611,12,124
404.360000,12,0,3608,12,124
404.380000,12,0,3605,12,124
404.400000,12,0,3603,12,124
404.420000,12,0,3600,12,124
404.440000,12,0,3597,12,124
404.460000,12,0,3594,12,124
404.480000,12,0,3591,12,124
404.500000,12,0,3589,12,124
404.520000,12,0,3586,12,124
404.540000,12,0,3583,12,124
404.560000,12,0,3580,12,124
404.580000,12,0,3578,12,124
404.600000,12,0,3575,12,124
404.620000,12,0,3572,12,124
404.640000,12,0,3569,12,124
404.660000,12,0,3566,12,124
404.680000,12,0,3564,12,124
404.700000,12,0,3561,12,124
404.720000,12,0,3558,12,124
404.740000,12,0,3555,12,124
404.760000,12,0,3553,12,124
404.780000,12,0,3550,12,124
404.800000,12,0,3547,12,124
404.820000,12,0,3544,12,124
404.840000,12,0,3541,12,124
404.860000,12,0,3539,12,124
404.880000,12,0,3536,12,124
404.900000,12,0,3533,12,124
404.920000,12,0,3530,12,124
404.940000,12,0,3528,12,124
404.960000,12,0,3525,12,124
404.980000,12,0,3522,12,124
405.000000,12,0,3519,12,124
405.020000,12,0,3516,12,124
405.040000,12,0,3514,12,124
405.060000,12,0,3511,12,124
405.080000,12,0,3508,12,124
405.100000,12,0,3505,12,124
405.120000,12,0,3503,12,124
405.140000,12,0,3500,12,124
405.160000,12,0,3497,12,124
405.180000,12,0,3494,12,124
405.200000,12,0,3491,12,124
405.220000,12,0,3489,12,124
405.240000,12,0,3486,12,124
405.260000,12,0,3483,12,124
405.280000,12,0,3480,12,124
405.300000,12,0,3478,12,124
405.320000,12,0,3475,12,124
405.340000,12,0,3472,12,124
405.360000,12,0,3469,12,124
405.380000,12,0,3466,12,124
405.400000,12,0,3464,12,124
405.420000,12,0,3461,12,124
405.440000,12,0,3458,12,124
405.460000,12,0,3455,12,124
405.480000,12,0,3453,12,124
405.500000,12,0,3450,12,124
405.520000,12,0,3447,12,124
405.540000,12,0,3444,12,124
405.560000,12,0,3441,12,124
405.580000,12,0,3439,12,124
405.600000,12,0,3436,12,124
405.620000,12,0,3433,12,124
405.640000,12,0,3430,12,124
405.660000,12,0,3428,12,124
405.680000,12,0,3425,12,124
405.700000,12,0,3422,12,124
405.720000,12,0,3419,12,124
405.740000,12,0,3416,12,124
405.760000,12,0,3414,12,124
405.780000,12,0,3411,12,124
405.800000,12,0,3408,12,124
405.820000,12,0,3405,12,124
405.840000,12,0,3403,12,124
405.860000,12,0,3400,12,124
405.880000,12,0,3397,12,124
405.900000,12,0,3394,12,124
405.920000,12,0,3391,12,124
405.940000,12,0,3389,12,124
405.960000,12,0,3386,12,124
405.980000,12,0,3383,12,124
406.000000,12,0,3380,12,124
406.020000,12,0,3378,12,124
406.040000,12,0,3375,12,124
406.060000,12,0,3372,12,124
406.080000,12,0,3369,12,124
406.100000,12,0,3366,12,124
406.120000,12,0,3364,12,124
406.140000,12,0,3361,12,124
406.160000,12,0,3358,12,124
406.180000,12,0,3355,12,124
406.200000,12,0,3353,12,124
406.220000,12,0,3350,12,124
406.240000,12,0,3347,12,124
406.260000,12,0,3344,12,124
406.280000,12,0,3341,12,124
406.300000,12,0,3339,12,124
406.320000,12,0,3336,12,124
406.340000,12,0,3333,12,124
406.360000,12,0,3330,12,124
406.380000,12,0,3328,12,124
406.400000,12,0,3325,12,124
406.420000,12,0,3322,12,124
406.440000,12,0,3319,12,124
406.460000,12,0,3316,12,124
406.480000,12,0,3314,12,124
406.500000,12,0,3311,12,124
406.520000,12,0,3308,12,124
406.540000,12,0,3305,12,124
406.560000,12,0,3303,12,124
406.580000,12,0,3300,12,124
406.600000,12,0,3297,12,124
406.620000,12,0,3294,12,124
406.640000,12,0,3291,12,124
406.660000,12,0,3289,12,124
406.680000,12,0,3286,12,124
406.700000,12,0,3283,12,124
406.720000,12,0,3280,12,124
406.740000,12,0,3278,12,124
406.760000,12,0,3275,12,124
406.780000,12,0,3272,12,124
406.800000,12,0,3269,12,124
406.820000,12,0,3266,12,124
406.840000,12,0,3264,12,124
406.860000,12,0,3261,12,124
406.880000,12,0,3258,12,124
406.900000,12,0,3255,12,124
406.920000,12,0,3253,12,124
406.940000,12,0,3250,12,124
406.960000,12,0,3247,12,124
406.980000,12,0,3244,12,124
407.000000,12,0,3241,12,124
407.020000,12,0,3239,12,124
407.040000,12,0,3236,12,124
407.060000,12,0,3233,12,124
407.080000,12,0,3230,12,124
407.100000,12,0,3228,12,124
407.120000,12,0,3225,12,124
407.140000,12,0,3222,12,124
407.160000,12,0,3219,12,124
407.180000,12,0,3216,12,124
407.200000,12,0,3214,12,124
407.220000,12,0,3211,12,124
407.240000,12,0,3208,12,124
407.260000,12,0,3205,12,124
407.280000,12,0,3203,12,124
407.300000,12,0,3200,12,124
407.320000,12,0,3197,12,124
407.340000,12,0,3194,12,124
407.360000,12,0,3191,12,124
407.380000,12,0,3189,12,124
407.400000,12,0,3186,12,124
407.420000,12,0,3183,12,124
407.440000,12,0,3180,12,124
407.460000,12,0,3178,12,124
407.480000,12,0,3175,12,124
407.500000,12,0,3172,12,124
407.520000,12,0,3169,12,124
407.540000,12,0,3166,12,124
407.560000,12,0,3164,12,124
407.580000,12,0,3161,12,124
407.600000,12,0,3158,12,124
407.620000,12,0,3155,12,124
407.640000,12,0,3153,12,124
407.660000,12,0,3150,12,124
407.680000,12,0,3147,12,124
407.700000,12,0,3144,12,124
407.720000,12,0,3141,12,124
407.740000,12,0,3139,12,124
407.760000,12,0,3136,12,124
407.780000,12,0,3133,12,124
407.800000,12,0,3130,12,124
407.820000,12,0,3128,12,124
407.840000,12,0,3125,12,124
407.860000,12,0,3122,12,124
407.880000,12,0,3119,12,124
407.900000,12,0,3116,12,124
407.920000,12,0,3114,12,124
407.940000,12,0,3111,12,124
407.960000,12,0,3108,12,124
407.980000,12,0,3105,12,124
408.000000,12,0,3103,12,124
408.020000,12,0,3100,12,124
408.040000,12,0,3097,12,124
408.060000,12,0,3094,12,124
408.080000,12,0,3091,12,124
408.100000,12,0,3089,12,124
408.120000,12,0,3086,12,124
408.140000,12,0,3083,12,124
408.160000,12,0,3080,12,124
408.180000,12,0,3078,12,124
408.200000,12,0,3075,12,124
408.220000,12,0,3072,12,124
408.240000,12,0,3069,12,124
408.260000,12,0,3066,12,124
408.280000,12,0,3064,12,124
408.300000,12,0,3061,12,124
408.320000,12,0,3058,12,124
408.340000,12,0,3055,12,124
408.360000,12,0,3053,12,124
408.380000,12,0,3050,12,124
408.400000,12,0,3047,12,124
408.420000,12,0,3044,12,124
408.440000,12,0,3041,12,124
408.460000,12,0,3039,12,124
408.480000,12,0,3036,12,124
408.500000,12,0,3033,12,124
408.520000,12,0,3030,12,124
408.540000,12,0,3028,12,124
408.560000,12,0,3025,12,124
408.580000,12,0,3022,12,124
408.600000,12,0,3019,12,124
408.620000,12,0,3016,12,124
408.640000,12,0,3014,12,124
408.660000,12,0,3011,12,124
408.680000,12,0,3008,12,124
408.700000,12,0,3005,12,124
408.720000,12,0,3003,12,124
408.740000,12,0,3000,12,124
408.760000,12,0,2997,12,124
408.780000,12,0,2994,12,124
408.800000,12,0,2991,12,124
408.820000,12,0,2989,12,124
408.840000,12,0,2986,12,124
408.860000,12,0,2983,12,124
408.880000,12,0,2980,12,124
408.900000,12,0,2978,12,124
408.920000,12,0,2975,12,124
408.940000,12,0,2972,12,124
408.960000,12,0,2969,12,124
408.980000,12,0,2966,12,124
409.000000,12,0,2964,12,124
409.020000,12,0,2961,12,124
409.040000,12,0,2958,12,124
409.060000,12,0,2955,12,124
409.080000,12,0,2953,12,124
409.100000,12,0,2950,12,124
409.120000,12,0,2947,12,124
409.140000,12,0,2944,12,124
409.160000,12,0,2941,12,124
409.180000,12,0,2939,12,124
409.200000,12,0,2936,12,124
409.220000,12,0,2933,12,124
409.240000,12,0,2930,12,124
409.260000,12,0,2928,12,124
409.280000,12,0,2925,12,124
409.300000,12,0,2922,12,124
409.320000,12,0,2919,12,124
409.340000,12,0,2916,12,124
409.360000,12,0,2914,12,124
409.380000,12,0,2911,12,124
409.400000,12,0,2908,12,124
409.420000,12,0,2905,12,124
409.440000,12,0,2903,12,124
409.460000,12,0,2900,12,124
409.480000,12,0,2897,12,124
409.500000,12,0,2894,12,124
409.520000,12,0,2891,12,124
409.540000,12,0,2889,12,124
409.560000,12,0,2886,12,124
409.580000,12,0,2883,12,124
409.600000,12,0,2880,12,124
409.620000,12,0,2878,12,124
409.640000,12,0,2875,12,124
409.660000,12,0,2872,12,124
409.680000,12,0,2869,12,124
409.700000,12,0,2866,12,124
409.720000,12,0,2864,12,124
409.740000,12,0,2861,12,124
409.760000,12,0,2858,12,124
409.780000,12,0,2855,12,124
409.800000,12,0,2853,12,124
409.820000,12,0,2850,12,124
409.840000,12,0,2847,12,124
409.860000,12,0,2844,12,124
409.880000,12,0,2841,12,124
409.900000,12,0,2839,12,124
409.920000,12,0,2836,12,124
409.940000,12,0,2833,12,124
409.960000,12,0,2830,12,124
409.980000,12,0,2828,12,124
410.000000,12,0,2825,12,124
410.020000,12,0,2822,12,124
410.040000,12,0,2819,12,124
410.060000,12,0,2816,12,124
410.080000,12,0,2814,12,124
410.100000,12,0,2811,12,124
410.120000,12,0,2808,12,124
410.140000,12,0,2805,12,124
410.160000,12,0,2803,12,124
410.180000,12,0,2800,12,124
410.200000,12,0,2797,12,124
410.220000,12,0,2794,12,124
410.240000,12,0,2791,12,124
410.260000,12,0,2789,12,124
410.280000,12,0,2786,12,124
410.300000,12,0,2783,12,124
410.320000,12,0,2780,12,124
410.340000,12,0,2778,12,124
410.360000,12,0,2775,12,124
410.380000,12,0,2772,12,124
410.400000,12,0,2769,12,124
410.420000,12,0,2766,12,124
410.440000,12,0,2764,12,124
410.460000,12,0,2761,12,124
410.480000,12,0,2758,12,124
410.500000,12,0,2755,12,124
410.520000,12,0,2753,12,124
410.540000,12,0,2750,12,124
410.560000,12,0,2747,12,124
410.580000,12,0,2744,12,124
410.600000,12,0,2741,12,124
410.620000,12,0,2739,12,124
410.640000,12,0,2736,12,124
410.660000,12,0,2733,12,124
410.680000,12,0,2730,12,124
410.700000,12,0,2728,12,124
410.720000,12,0,2725,12,124
410.740000,12,0,2722,12,124
410.760000,12,0,2719,12,124
410.780000,12,0,2716,12,124
410.800000,12,0,2714,12,124
410.820000,12,0,2711,12,124
410.840000,12,0,2708,12,124
410.860000,12,0,2705,12,124
410.880000,12,0,2703,12,124
410.900000,12,0,2700,12,124
410.920000,12,0,2697,12,124
410.940000,12,0,2694,12,124
410.960000,12,0,2691,12,124
410.980000,12,0,2689,12,124
411.000000,12,0,2686,12,124
411.020000,12,0,2683,12,124
411.040000,12,0,2680,12,124
411.060000,12,0,2678,12,124
411.080000,12,0,2675,12,124
411.100000,12,0,2672,12,124
