ts,cwnd,rtx,txq,if,rcvd
9.260000,3002,0,1177,2095,2
9.280000,3002,0,1175,2095,2
9.300000,3002,0,1172,2095,2
9.320000,3002,0,1169,2095,2
9.340000,3002,0,1166,2095,2
9.360000,3002,0,1163,2095,2
9.380000,3002,0,1161,2095,2
9.400000,3002,0,1158,2095,2
9.420000,3002,0,1155,2095,2
9.440000,3002,0,1152,2095,2
9.460000,3002,0,1150,2095,2
9.480000,3002,0,1147,2095,2
9.500000,3002,0,1144,2095,2
9.520000,3002,0,1141,2095,2
9.540000,3002,0,1138,2095,2
9.560000,3002,0,1136,2095,2
9.580000,3002,0,1133,2095,2
9.600000,3002,0,1130,2095,2
9.620000,3002,0,1127,2095,2
9.640000,3002,0,1125,2095,2
9.660000,3002,0,1122,2095,2
9.680000,3002,0,1119,2095,2
9.700000,3002,0,1116,2095,2
9.720000,3002,0,1113,2095,2
9.740000,3002,0,1111,2095,2
9.760000,3002,0,1108,2095,2
9.780000,3002,0,1105,2095,2
9.800000,3002,0,1102,2095,2
9.820000,3002,0,1100,2095,2
9.840000,3002,0,1097,2095,2
9.860000,3002,0,1094,2095,2
9.880000,3002,0,1091,2095,2
9.900000,3002,0,1088,2095,2
9.920000,3002,0,1086,2095,2
9.940000,3002,0,1083,2095,2
9.960000,3002,0,1080,2095,2
9.980000,3002,0,1077,2095,2
10.000000,3002,0,1075,2095,2
10.020000,3002,0,1072,2095,2
10.040000,3002,0,1069,2095,2
10.060000,3002,0,1066,2095,2
10.080000,3002,0,1063,2095,2
10.100000,3002,0,1061,2095,2
10.120000,3002,0,1058,2095,2
10.140000,3002,0,1055,2095,2
10.160000,3002,0,1052,2095,2
10.180000,3002,0,1050,2095,2
10.200000,3002,0,1047,2095,2
10.220000,3002,0,1044,2095,2
10.240000,3002,0,1041,2095,2
10.260000,3002,0,1038,2095,2
10.280000,3002,0,1036,2095,2
10.300000,3002,0,1033,2095,2
10.320000,3002,0,1030,2095,2
10.340000,3002,0,1027,2095,2
10.360000,3002,0,1025,2095,2
10.380000,3002,0,1022,2095,2
10.400000,3002,0,1019,2095,2
10.420000,3002,0,1016,2095,2
10.440000,3002,0,1013,2095,2
10.460000,3002,0,1011,2095,2
10.480000,3002,0,1008,2095,2
10.500000,3002,0,1005,2095,2
10.520000,3002,0,1002,2095,2
10.540000,3002,0,1000,2095,2
10.560000,3002,0,997,2095,2
10.580000,3002,0,994,2095,2
10.600000,3002,0,991,2095,2
10.620000,3002,0,988,2095,2
10.640000,3002,0,986,2095,2
10.660000,3002,0,983,2095,2
10.680000,3002,0,980,2095,2
10.700000,3002,0,977,2095,2
10.720000,3002,0,975,2095,2
10.740000,3002,0,972,2095,2
10.760000,3002,0,969,2095,2
10.780000,3002,0,966,2095,2
10.800000,3002,0,963,2095,2
10.820000,3002,0,961,2095,2
10.840000,3002,0,958,2095,2
10.860000,3002,0,955,2095,2
10.880000,3002,0,952,2095,2
10.900000,3002,0,950,2095,2
10.920000,3002,0,947,2095,2
10.940000,3002,0,944,2095,2
10.960000,3002,0,941,2095,2
10.980000,3002,0,938,2095,2
11.000000,3002,0,936,2095,2
11.020000,3002,0,933,2095,2
11.040000,3002,0,930,2095,2
11.060000,3002,0,927,2095,2
11.080000,3002,0,925,2095,2
11.100000,3002,0,922,2095,2
11.120000,3002,0,919,2095,2
11.140000,3002,0,916,2095,2
11.160000,3002,0,913,2095,2
11.180000,3002,0,911,2095,2
11.200000,3002,0,908,2095,2
11.220000,3002,0,905,2095,2
11.240000,3002,0,902,2095,2
11.260000,3002,0,900,2095,2
11.280000,3002,0,897,2095,2
11.300000,3002,0,894,2095,2
11.320000,3002,0,891,2095,2
11.340000,3002,0,888,2095,2
11.360000,3002,0,886,2095,2
11.380000,3002,0,883,2095,2
11.400000,3002,0,880,2095,2
11.420000,3002,0,877,2095,2
11.440000,3002,0,875,2095,2
11.460000,3002,0,872,2095,2
11.480000,3002,0,869,2095,2
11.500000,3002,0,866,2095,2
11.520000,3002,0,863,2095,2
11.540000,3002,0,861,2095,2
11.560000,3002,0,858,2095,2
11.580000,3002,0,855,2095,2
11.600000,3002,0,852,2095,2
11.620000,3002,0,850,2095,2
11.640000,3002,0,847,2095,2
11.660000,3002,0,844,2095,2
11.680000,3002,0,841,2095,2
11.700000,3002,0,838,2095,2
11.720000,3002,0,836,2095,2
11.740000,3002,0,833,2095,2
11.760000,3002,0,830,2095,2
11.780000,3002,0,827,2095,2
11.800000,3002,0,825,2095,2
11.820000,3002,0,822,2095,2
11.840000,3002,0,819,2095,2
11.860000,3002,0,816,2095,2
11.880000,3002,0,813,2095,2
11.900000,3002,0,811,2095,2
11.920000,3002,0,808,2095,2
11.940000,3002,0,805,2095,2
11.960000,3002,0,802,2095,2
11.980000,3002,0,800,2095,2
12.000000,3002,0,797,2095,2
12.020000,3002,0,794,2095,2
12.040000,3002,0,791,2095,2
12.060000,3002,0,788,2095,2
12.080000,3002,0,786,2095,2
12.100000,3002,0,783,2095,2
12.120000,3002,0,780,2095,2
12.140000,3002,0,777,2095,2
12.160000,3002,0,775,2095,2
12.180000,3002,0,772,2095,2
12.200000,3002,0,769,2095,2
12.220000,3002,0,766,2095,2
12.240000,3002,0,763,2095,2
12.260000,3002,0,761,2095,2
12.280000,3002,0,758,2095,2
12.300000,3002,0,755,2095,2
12.320000,3002,0,752,2095,2
12.340000,3002,0,750,2095,2
12.360000,3002,0,747,2095,2
12.380000,3002,0,744,2095,2
12.400000,3002,0,741,2095,2
12.420000,3002,0,738,2095,2
12.440000,3002,0,736,2095,2
12.460000,3002,0,733,2095,2
12.480000,3002,0,730,2095,2
12.500000,3002,0,727,2095,2
12.520000,3002,0,725,2095,2
12.540000,3002,0,722,2095,2
12.560000,3002,0,719,2095,2
12.580000,3002,0,716,2095,2
12.600000,3002,0,713,2095,2
12.620000,3002,0,711,2095,2
12.640000,3002,0,708,2095,2
12.660000,3002,0,705,2095,2
12.680000,3002,0,702,2095,2
12.700000,3002,0,700,2095,2
12.720000,3002,0,697,2095,2
12.740000,3002,0,694,2095,2
12.760000,3002,0,691,2095,2
12.780000,3002,0,688,2095,2
12.800000,3002,0,686,2095,2
12.820000,3002,0,683,2095,2
12.840000,3002,0,680,2095,2
12.860000,3002,0,677,2095,2
12.880000,3002,0,675,2095,2
12.900000,3002,0,672,2095,2
12.920000,3002,0,669,2095,2
12.940000,3002,0,666,2095,2
12.960000,3002,0,663,2095,2
12.980000,3002,0,661,2095,2
13.000000,3002,0,658,2095,2
13.020000,3002,0,655,2095,2
13.040000,3002,0,652,2095,2
13.060000,3002,0,650,2095,2
13.080000,3002,0,647,2095,2
13.100000,3002,0,644,2095,2
13.120000,3002,0,641,2095,2
13.140000,3002,0,638,2095,2
13.160000,3002,0,636,2095,2
13.180000,3002,0,633,2095,2
13.200000,3002,0,630,2095,2
13.220000,3002,0,627,2095,2
13.240000,3002,0,625,2095,2
13.260000,3002,0,622,2095,2
13.280000,3002,0,619,2095,2
13.300000,3002,0,616,2095,2
13.320000,3002,0,613,2095,2
13.340000,3002,0,611,2095,2
13.360000,3002,0,608,2095,2
13.380000,3002,0,605,2095,2
13.400000,3002,0,602,2095,2
13.420000,3002,0,600,2095,2
13.440000,3002,0,597,2095,2
13.460000,3002,0,594,2095,2
13.480000,3002,0,591,2095,2
13.500000,3002,0,588,2095,2
13.520000,3002,0,586,2095,2
13.540000,3002,0,583,2095,2
13.560000,3002,0,580,2095,2
13.580000,3002,0,577,2095,2
13.600000,3002,0,575,2095,2
13.620000,3002,0,572,2095,2
13.640000,3002,0,569,2095,2
13.660000,3002,0,566,2095,2
13.680000,3002,0,563,2095,2
13.700000,3002,0,561,2095,2
13.720000,3002,0,558,2095,2
13.740000,3002,0,555,2095,2
13.760000,3002,0,552,2095,2
13.780000,3002,0,550,2095,2
13.800000,3002,0,547,2095,2
13.820000,3002,0,544,2095,2
13.840000,3002,0,541,2095,2
13.860000,3002,0,538,2095,2
13.880000,3002,0,536,2095,2
13.900000,3002,0,533,2095,2
13.920000,3002,0,530,2095,2
13.940000,3002,0,527,2095,2
13.960000,3002,0,525,2095,2
13.980000,3002,0,522,2095,2
14.000000,3002,0,519,2095,2
14.020000,3002,0,516,2095,2
14.040000,3002,0,513,2095,2
14.060000,3002,0,511,2095,2
14.080000,3002,0,508,2095,2
14.100000,3002,0,505,2095,2
14.120000,3002,0,502,2095,2
14.140000,3002,0,500,2095,2
14.160000,3002,0,497,2095,2
14.180000,3002,0,494,2095,2
14.200000,3002,0,491,2095,2
14.220000,3002,0,488,2095,2
14.240000,3002,0,486,2095,2
14.260000,3002,0,483,2095,2
14.280000,3002,0,480,2095,2
14.300000,3002,0,477,2095,2
14.320000,3002,0,475,2095,2
14.340000,3002,0,472,2095,2
14.360000,3002,0,469,2095,2
14.380000,3002,0,466,2095,2
14.400000,3002,0,463,2095,2
14.420000,3002,0,461,2095,2
14.440000,3002,0,458,2095,2
14.460000,3002,0,455,2095,2
14.480000,3002,0,452,2095,2
14.500000,3002,0,450,2095,2
14.520000,3002,0,447,2095,2
14.540000,3002,0,444,2095,2
14.560000,3002,0,441,2095,2
14.580000,3002,0,438,2095,2
14.600000,3002,0,436,2095,2
14.620000,3002,0,433,2095,2
14.640000,3002,0,430,2095,2
14.660000,3002,0,427,2095,2
14.680000,3002,0,425,2095,2
14.700000,3002,0,422,2095,2
14.720000,3002,0,419,2095,2
14.740000,3002,0,416,2095,2
14.760000,3002,0,413,2095,2
14.780000,3002,0,411,2095,2
14.800000,3002,0,408,2095,2
14.820000,3002,0,405,2095,2
14.840000,3002,0,402,2095,2
14.860000,3002,0,400,2095,2
14.880000,3002,0,397,2095,2
14.900000,3002,0,394,2095,2
14.920000,3002,0,391,2095,2
14.940000,3002,0,388,2095,2
14.960000,3002,0,386,2095,2
14.980000,3002,0,383,2095,2
15.000000,3002,0,380,2095,2
15.020000,3002,0,377,2095,2
15.040000,3002,0,375,2095,2
15.060000,3002,0,372,2095,2
15.080000,3002,0,369,2095,2
15.100000,3002,0,366,2095,2
15.120000,3002,0,363,2095,2
15.140000,3002,0,361,2095,2
15.160000,3002,0,358,2095,2
15.180000,3002,0,355,2095,2
15.200000,3002,0,352,2095,2
15.220000,3002,0,350,2095,2
15.240000,3002,0,347,2095,2
15.260000,3002,0,344,2095,2
15.280000,3002,0,341,2095,2
15.300000,3002,0,338,2095,2
15.320000,3002,0,336,2095,2
15.340000,3002,0,333,2095,2
15.360000,3002,0,330,2095,2
15.380000,3002,0,327,2095,2
15.400000,3002,0,325,2095,2
15.420000,3002,0,322,2095,2
15.440000,3002,0,319,2095,2
15.460000,3002,0,316,2095,2
15.480000,3002,0,313,2095,2
15.500000,3002,0,311,2095,2
15.520000,3002,0,308,2095,2
15.540000,3002,0,305,2095,2
15.560000,3002,0,302,2095,2
15.580000,3002,0,300,2095,2
15.600000,3002,0,297,2095,2
15.620000,3002,0,294,2095,2
15.640000,3002,0,291,2095,2
15.660000,3002,0,288,2095,2
15.680000,3002,0,286,2095,2
